"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","euthanasia","method_specific_simplified","spec","species_for_reader","species","studies"
"1183",1300,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,48,1,0.020833,"Rhinolophus pearsoni","alphacoronavirus","","","BtCoV/970/06","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab","China","N","Shandong (positive)","10 sites total, 1 site positive ","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Rhinolophus pearsonii","Rhinolophus pearsonii","prevalence and genetic diversity of coronaviruses in bats from china"
"1184",2798,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,38,1,0.026316,"Rhinolophus macrotis","betacoronavirus","Sarbecovirus","","BtCoV/279/04","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab","China","N","Hubei (positive)","11 sites total, 1 site positive ","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Rhinolophus macrotis","Rhinolophus macrotis","prevalence and genetic diversity of coronaviruses in bats from china"
"1185",1302,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,2,0,0,"Rhinolophus rex","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Rhinolophus rex","Rhinolophus rex","prevalence and genetic diversity of coronaviruses in bats from china"
"1186",1303,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,4,0,0,"Rhinolophus luctus","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Rhinolophus luctus","Rhinolophus luctus","prevalence and genetic diversity of coronaviruses in bats from china"
"1187",1304,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,1,0,0,"Rhinolophus osgoodi","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Rhinolophus osgoodi","Rhinolophus osgoodi","prevalence and genetic diversity of coronaviruses in bats from china"
"1188",1305,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,58,0,0,"Hipposideros armiger","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Hipposideros armiger","Hipposideros armiger","prevalence and genetic diversity of coronaviruses in bats from china"
"1189",1306,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,3,0,0,"Hipposideros larvatus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Hipposideros larvatus","Hipposideros larvatus","prevalence and genetic diversity of coronaviruses in bats from china"
"1190",1307,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,9,0,0,"Hipposideros pratti","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Hipposideros pratti","Hipposideros pratti","prevalence and genetic diversity of coronaviruses in bats from china"
"1191",1308,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,1,0,0,"Hipposideros pomona","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Hipposideros pomona","Hipposideros pomona","prevalence and genetic diversity of coronaviruses in bats from china"
"1192",1309,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,6,0,0,"Coelops frithi","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Coelops frithii","Coelops frithii","prevalence and genetic diversity of coronaviruses in bats from china"
"1193",1310,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,7,0,0,"Aselliscus stoliczkanus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Aselliscus stoliczkanus","Aselliscus stoliczkanus","prevalence and genetic diversity of coronaviruses in bats from china"
"1194",1311,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,27,6,0.222222,"Pipistrellus pipistrellus","genus not specified","","","BtCoV/434/05","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab","China","N","Hainan (positive)","4 sites total, 1 site positive ","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/13/2022 10:48am","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Pipistrellus pipistrellus","Pipistrellus pipistrellus","prevalence and genetic diversity of coronaviruses in bats from china"
"1195",1312,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,41,14,0.341463,"Pipistrellus abramus","genus not specified","","","BtCoV/355/05","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab","China","N","Anhui, Henan, Sichuan (positives)","8 sites total, 3 sites positive","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/13/2022 10:48am","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Pipistrellus abramus","Pipistrellus abramus","prevalence and genetic diversity of coronaviruses in bats from china"
"1196",1313,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,43,5,0.116279,"Scotophilus kuhlii","alphacoronavirus","","","BtCoV/512/05","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab","China","N","Hainan (positive)","2 sites total, 1 site positive","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Scotophilus kuhlii","Scotophilus kuhlii","prevalence and genetic diversity of coronaviruses in bats from china"
"1197",1314,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,41,0,0,"Myotis daubentonii","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Myotis daubentonii","Myotis daubentonii","prevalence and genetic diversity of coronaviruses in bats from china"
"1198",1315,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,1,0,0,"Myotis mystacinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Myotis mystacinus","Myotis mystacinus","prevalence and genetic diversity of coronaviruses in bats from china"
"1199",1316,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,53,13,0.245283,"Myotis ricketti","alphacoronavirus","","","BtCov/821/05, BtCoV/701/05","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab","China","N","Anhui, Yunnan, Guandong, JiangXi, Guangxi (positives)","8 sites total, 4 sites positive ","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Myotis pilosus","Myotis pilosus","prevalence and genetic diversity of coronaviruses in bats from china"
"1200",1317,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,3,0,0,"Myotis chinensis","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Myotis chinensis","Myotis chinensis","prevalence and genetic diversity of coronaviruses in bats from china"
"1202",1319,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,6,0,0,"Nyctalus aviator","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Nyctalus aviator","Nyctalus aviator","prevalence and genetic diversity of coronaviruses in bats from china"
"1203",1320,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,17,0,0,"Nyctalus noctula","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Nyctalus noctula","Nyctalus noctula","prevalence and genetic diversity of coronaviruses in bats from china"
"1204",1321,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,1,0,0,"Scotomanes ornatus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Scotomanes ornatus","Scotomanes ornatus","prevalence and genetic diversity of coronaviruses in bats from china"
"1205",1322,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,1,0,0,"Barbastella leucomelas","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Barbastella leucomelas","Barbastella leucomelas","prevalence and genetic diversity of coronaviruses in bats from china"
"1206",1323,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,14,2,0.142857,"Tyloncyteris pachypus","genus not specified","","","BtCoV/133/05","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab","China","N","Guandong ","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/13/2022 10:48am","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Tylonycteris pachypus","Tylonycteris pachypus","prevalence and genetic diversity of coronaviruses in bats from china"
"1207",1324,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,8,0,0,"Ia io","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Ia io","Ia io","prevalence and genetic diversity of coronaviruses in bats from china"
"1208",1325,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,5,0,0,"Murina leucogaster","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Murina leucogaster","Murina leucogaster","prevalence and genetic diversity of coronaviruses in bats from china"
"1209",1326,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,135,17,0.125926,"Miniopterus schreibersi","alphacoronavirus","","","BtCoV/A773/05, BtCoV/A911/05","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab","China","N","Fujian, Anhui, Guanxi (positives)","15 sites total, 3 sites positive ","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Miniopterus schreibersii","Miniopterus schreibersii","prevalence and genetic diversity of coronaviruses in bats from china"
"1210",1327,"prevalence and genetic diversity of coronaviruses in bats from china","Tang et al.","Journal of Virology",2006,6,0,0,"Cynopterus sphinx","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"anal swab,oral swab","China","N","","","NA","NA","","2004","November",2006,"March","","Year",NA,"N","Y, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR",1,"Cynopterus sphinx","Cynopterus sphinx","prevalence and genetic diversity of coronaviruses in bats from china"
