UniqueID,title,author (from Imported table 2),journal (from Imported table 2),year (from Imported table 2),sample,positives,prevalence,bat_species,virus_genus,virus_genus_notes,virus_subgenus,virus_species,virus_strain,detection_type,study_type,detection_method,method_specific,single/multiple PCR method,gene_targets,Terminal sampling?,tissue,country,country_hemisphere,state,site,longitude,latitude,sample_year,start_year,start_month,end_year,end_month,sample_season,sample_season_simplified,# Sampling Trips,Sex Info?,Habitat Disturbance Info?,Coinfection Info?,Flag,Entered by,Last modified
888,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,1,0,0.000000,Myotis nattereri,alphacoronavirus or betacoronavirus,,,,,repeat,longitudinal,RNA,rtRT-PCR,single,ORF1b,,faeces,Denmark,N,,Mønsted ,,,2016,,September,,,,Fall,,,,,,VERENA Admin,4/12/2022 2:13pm
889,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,4,0,0.000000,Myotis bechsteinii,alphacoronavirus or betacoronavirus,,,,,repeat,longitudinal,RNA,rtRT-PCR,single,ORF1b,,faeces,Denmark,N,,Bornholm,,,2013,,August,,,,Summer,,,,,,VERENA Admin,4/12/2022 2:13pm
890,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,1,0,0.000000,Myotis bechsteinii,alphacoronavirus or betacoronavirus,,,,,repeat,longitudinal,RNA,rtRT-PCR,single,ORF1b,,faeces,Denmark,N,,Bornholm - 1 individual,,,2015,,August,,,,Summer,,,,,,VERENA Admin,4/12/2022 2:13pm
1840,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,1,0,0.000000,Myotis bechsteinii,alphacoronavirus or betacoronavirus,,,,,repeat,longitudinal,RNA,rtRT-PCR,single,ORF1b,,roost feces,Denmark,N,,Bornholm - 1 from nest box,,,2015,,August,,,,Summer,,,,,,VERENA Admin,4/12/2022 2:13pm
891,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,3,0,0.000000,Myotis bechsteinii,alphacoronavirus or betacoronavirus,,,,,repeat,longitudinal,RNA,rtRT-PCR,single,ORF1b,,roost feces,Denmark,N,,Bornholm - 3 from next boxes,,,2016,,August,,,,Summer,,,,,,VERENA Admin,4/12/2022 2:13pm
892,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,2,0,0.000000,Myotis bechsteinii,alphacoronavirus or betacoronavirus,,,,,repeat,longitudinal,RNA,rtRT-PCR,single,ORF1b,,faeces,Denmark,N,,Bornholm,,,2017,,September,,,,Fall,,,,,,VERENA Admin,4/12/2022 2:13pm
893,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,1,0,0.000000,Myotis mystacinus,alphacoronavirus or betacoronavirus,,,,,repeat,longitudinal,RNA,rtRT-PCR,single,ORF1b,,faeces,Denmark,N,,Bornholm,,,2013,,August,,,,Summer,,,,,,VERENA Admin,4/12/2022 2:13pm
894,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,1,0,0.000000,Myotis mystacinus,alphacoronavirus or betacoronavirus,,,,,repeat,longitudinal,RNA,rtRT-PCR,single,ORF1b,,faeces,Denmark,N,,Bornholm,,,2016,,August,,,,Summer,,,,,,VERENA Admin,4/12/2022 2:13pm
895,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,2,0,0.000000,Myotis brandtii,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,rtRT-PCR,single,ORF1b,,faeces,Denmark,N,,Bornholm,,,2013,,August,,,,Summer,,,,,,VERENA Admin,4/12/2022 2:13pm
896,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,1,0,0.000000,Myotis brandtii,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,rtRT-PCR,single,ORF1b,,faeces,Denmark,N,,Mønsted ,,,2015,,April,,,,Spring,,,,,,VERENA Admin,4/12/2022 2:13pm
897,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,2,0,0.000000,Nyctalus noctula,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,rtRT-PCR,single,ORF1b,,faeces,Denmark,N,,Bornholm - 2 individual,,,2013,,August,,,,Summer,,,,,,VERENA Admin,4/12/2022 2:13pm
1841,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,2,0,0.000000,Nyctalus noctula,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,rtRT-PCR,single,ORF1b,,roost feces,Denmark,N,,Bornholm - 2 from nest boxes,,,2013,,August,,,,Summer,,,,,,VERENA Admin,4/12/2022 2:13pm
898,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,6,1,0.166667,Pipistrellus pygmaeus,alphacoronavirus,,,,,single,cross-sectional,RNA,rtRT-PCR,single,ORF1b,,faeces,Denmark,N,,"Funen, Sollerup forest",,,2013,,August,,,,Summer,,,,,,VERENA Admin,4/12/2022 2:13pm
899,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,9,1,0.111111,Pipistrellus pygmaeus,alphacoronavirus,,,,,single,cross-sectional,RNA,rtRT-PCR,single,ORF1b,,"roost feces,faeces",Denmark,N,,Vadum - mix of individual + floor samples from colony,,,2014,,June,,,,Summer,,,,,,VERENA Admin,4/12/2022 2:13pm
900,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,1,0,0.000000,Pipistrellus pygmaeus,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,rtRT-PCR,single,ORF1b,,roost feces,Denmark,N,,Sorø - from nest boxes,,,2015,,,,,Summer,Summer,,,,,,VERENA Admin,4/12/2022 2:13pm
1842,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,8,4,0.500000,Pipistrellus pygmaeus,alphacoronavirus,,,,,pooled,cross-sectional,RNA,rtRT-PCR,single,ORF1b,,"roost feces,faeces",Denmark,N,,"Borup - 5 individual samples, 3 from floor",,,2015,,September,,,,Fall,,,,,,VERENA Admin,4/12/2022 2:13pm
902,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,1,0,0.000000,Pipistrellus pygmaeus,alphacoronavirus or betacoronavirus,,,,,pooled,longitudinal,RNA,rtRT-PCR,single,ORF1b,,roost feces,Denmark,N,,Helsinge - sample from abandoned colony,,,2015,,September,,October,,"Summer,Fall",,,,,,VERENA Admin,4/12/2022 2:13pm
903,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,3,0,0.000000,Pipistrellus pygmaeus,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,rtRT-PCR,single,ORF1b,,roost feces,Denmark,N,,Tureby - from colony,,,2016,,August,,,,Summer,,,,,,VERENA Admin,4/12/2022 2:13pm
904,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,1,0,0.000000,Plecotus auritus,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,rtRT-PCR,single,ORF1b,,faeces,Denmark,N,,Bornholm,,,2013,,August,,,,Summer,,,,,,VERENA Admin,4/12/2022 2:13pm
905,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,1,0,0.000000,Plecotus auritus,alphacoronavirus or betacoronavirus,,,,,pooled,longitudinal,RNA,rtRT-PCR,single,ORF1b,,roost feces,Denmark,N,,Bornholm - from floor ,,,2015,,September,,October,,"Summer,Fall",,,,,,VERENA Admin,4/12/2022 2:13pm
906,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,1,1,1.000000,Eptesicus serotinus,alphacoronavirus,,,,,single,cross-sectional,RNA,rtRT-PCR,single,ORF1b,,faeces,Denmark,N,,Tim - 1 individual,,,2014,,June,,,,Summer,,,,,,VERENA Admin,4/12/2022 2:13pm
1843,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,2,2,1.000000,Eptesicus serotinus,alphacoronavirus,,,,,single,cross-sectional,RNA,rtRT-PCR,single,ORF1b,,roost feces,Denmark,N,,Tim - 2 from floor,,,2014,,June,,,,Summer,,,,,,VERENA Admin,4/12/2022 2:13pm
907,detection and characterization of distinct alphacoronaviruses in five different bat species in denmark,Lazov et al.,Viruses,2018,1,0,0.000000,Eptesicus serotinus,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,rtRT-PCR,single,ORF1b,,roost feces,Denmark,N,,Sakskøbing - from floor,,,2017,,June,,,,Summer,,,,,,VERENA Admin,4/12/2022 2:13pm
908,detection of polyoma and corona viruses in bats of canada,Misra et al.,J Gen Virol,2009,21,1,0.047619,Myotis lucifugus,alphacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp ,,pooled tissue (liver/lung/small intestine/brain/kidney/spleen),Canada,N,Manitoba,St. George Cave,,,2007,,,,,September,Fall,,,,,,VERENA Admin,4/12/2022 2:13pm
909,detection of polyoma and corona viruses in bats of canada,Misra et al.,J Gen Virol,2009,5,1,0.200000,Myotis lucifugus,alphacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp ,,pooled tissue (liver/lung/small intestine/brain/kidney/spleen),Canada,N,Manitoba,Dale's Cave,,,2008,,,,,May,Spring,,,,,,VERENA Admin,4/12/2022 2:13pm
910,detection of polyoma and corona viruses in bats of canada,Misra et al.,J Gen Virol,2009,5,1,0.200000,Myotis lucifugus,alphacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp ,,pooled tissue (liver/lung/small intestine/brain/kidney/spleen),Canada,N,Manitoba,Abyss Cave,,,2008,,,,,May,Spring,,,,,,VERENA Admin,4/12/2022 2:13pm
913,"""detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats""",Kim et al.,Transbound Emerg Dis,2016,4,0,0.000000,Rhinolophus ferrumequinum,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Korea,N,Jeongsun,PG Cave,,,2015,,,,,October,Fall,,,,,,VERENA Admin,4/12/2022 2:13pm
914,"""detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats""",Kim et al.,Transbound Emerg Dis,2016,6,1,0.166667,Rhinolophus ferrumequinum,betacoronavirus ,,Sarbecovirus,bat,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Korea,N,Inje,BM abandoned mine,,,2015,,,,,October,Fall,,,,,,VERENA Admin,4/12/2022 2:13pm
917,"""detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats""",Kim et al.,Transbound Emerg Dis,2016,4,2,0.500000,Miniopterus schreibersii,alphacoronavirus,,,bat,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Korea,N,Munkyung,BGS Cave,,,2015,,,,,December,Winter,,,,,,VERENA Admin,4/12/2022 2:13pm
918,"""detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats""",Kim et al.,Transbound Emerg Dis,2016,4,0,0.000000,Rhinolophus ferrumequinum,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Korea,N,Yeongwol,YJ Cave,,,2015,,,,,December,Winter,,,,,,VERENA Admin,4/12/2022 2:13pm
919,"""detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats""",Kim et al.,Transbound Emerg Dis,2016,4,0,0.000000,Rhinolophus ferrumequinum,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Korea,N,Miwon,CS Cave,,,2015,,,,,December,Winter,,,,,,VERENA Admin,4/12/2022 2:13pm
925,detection of specific antibodies to the nucleocapsid protein fragments of severe acute respiratory syndrome-coronavirus and scotophilus bat coronavirus-512 in three insectivorous bat species,Chen YiNing et al.,Taiwan Veterinary Journal,2018,52,29,0.557692,Scotophilus kuhlii,alphacoronavirus,,,bat,Scotophilus bat CoV-512,pooled,longitudinal,antibody,ELISA,,N3,,serum,Taiwan,N,Yunlin,palm at Beigang sugar processing factory trees,,,,2014,September,2015,August,,"Summer,Fall",2,,,,,VERENA Admin,4/12/2022 2:13pm
930,detection of specific antibodies to the nucleocapsid protein fragments of severe acute respiratory syndrome-coronavirus and scotophilus bat coronavirus-512 in three insectivorous bat species,Chen YiNing et al.,Taiwan Veterinary Journal,2018,21,10,0.476190,Scotophilus kuhlii,alphacoronavirus,,,bat,Scotophilus bat CoV-512,pooled,longitudinal,RNA,RT-PCR,single,RdRp,,faeces,Taiwan,N,Yunlin,palm at Beigang sugar processing factory trees,,,,2014,September,2015,August,,"Summer,Fall",2,,,,,VERENA Admin,4/12/2022 2:13pm
926,detection of specific antibodies to the nucleocapsid protein fragments of severe acute respiratory syndrome-coronavirus and scotophilus bat coronavirus-512 in three insectivorous bat species,Chen YiNing et al.,Taiwan Veterinary Journal,2018,62,9,0.145161,Rhinolophus monoceros,betacoronavirus ,,Sarbecovirus,,,pooled,longitudinal,antibody,Western Blot,,N3,,serum,Taiwan,N,Yilan,irrigation culvert at Dongshan,,,,2014,October,2015,September,,"Summer,Fall",2,,,,,VERENA Admin,4/26/2022 1:35pm
927,detection of specific antibodies to the nucleocapsid protein fragments of severe acute respiratory syndrome-coronavirus and scotophilus bat coronavirus-512 in three insectivorous bat species,Chen YiNing et al.,Taiwan Veterinary Journal,2018,62,7,0.112903,Rhinolophus monoceros,alphacoronavirus,,,bat,Scotophilus bat CoV-512,pooled,longitudinal,antibody,Western Blot,,N3,,serum,Taiwan,N,Yilan,irrigation culvert at Dongshan,,,,2014,October,2015,September,,"Summer,Fall",2,,,,,VERENA Admin,4/26/2022 1:35pm
928,detection of specific antibodies to the nucleocapsid protein fragments of severe acute respiratory syndrome-coronavirus and scotophilus bat coronavirus-512 in three insectivorous bat species,Chen YiNing et al.,Taiwan Veterinary Journal,2018,62,16,0.258065,Rhinolophus monoceros,alphacoronavirus/betacoronavirus coinfection,,Sarbecovirus co-infection,bat,Scotophilus bat CoV-512/SARS-COV coinfection,pooled,longitudinal,antibody,Western Blot,,N3,,serum,Taiwan,N,Yilan,irrigation culvert at Dongshan,,,,2014,October,2015,September,,"Summer,Fall",2,,,,,VERENA Admin,4/26/2022 1:35pm
931,detection of specific antibodies to the nucleocapsid protein fragments of severe acute respiratory syndrome-coronavirus and scotophilus bat coronavirus-512 in three insectivorous bat species,Chen YiNing et al.,Taiwan Veterinary Journal,2018,30,2,0.066667,Rhinolophus monoceros,genus not specified,"cannot determine based on primer, not given in data tables, no sequencing information, only ""positive for cov"" (page 5); but, these bats did have antibodies against SARS N3, so potentially betacov",,,,pooled,longitudinal,RNA,RT-PCR,single,RdRp,,faeces,Taiwan,N,Yilan,irrigation culvert at Dongshan,,,,2014,October,2015,September,,"Summer,Fall",2,,,,,VERENA Admin,4/26/2022 1:38pm
929,detection of specific antibodies to the nucleocapsid protein fragments of severe acute respiratory syndrome-coronavirus and scotophilus bat coronavirus-512 in three insectivorous bat species,Chen YiNing et al.,Taiwan Veterinary Journal,2018,18,1,0.055556,Miniopterus fuliginosus,alphacoronavirus,,,bat,Scotophilus bat CoV-512,pooled,longitudinal,antibody,ELISA,,N3,,serum,Taiwan,N,Yilan,irrigation culvert at Dongshan,,,,2014,October,2015,September,,"Summer,Fall",2,,,,,VERENA Admin,4/12/2022 2:14pm
932,detection of specific antibodies to the nucleocapsid protein fragments of severe acute respiratory syndrome-coronavirus and scotophilus bat coronavirus-512 in three insectivorous bat species,Chen YiNing et al.,Taiwan Veterinary Journal,2018,18,0,0.000000,Miniopterus fuliginosus,alphacoronavirus or betacoronavirus,,,,,pooled,longitudinal,RNA,RT-PCR,single,RdRp,,faeces,Taiwan,N,Yilan,irrigation culvert at Dongshan,,,,2014,October,2015,September,,"Summer,Fall",2,,,,,VERENA Admin,4/12/2022 2:14pm
933,detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan,Chen et al.,Zoonoses Public Health,2016,1,0,0.000000,Coelops frithii formosanus,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,nested RT-PCR,multiple,RdRp,,faeces,Taiwan,N,Miaoli,Woods,121°00'45″E,24°25'35″N,2014,,,,,September,Fall,,Y,,,,VERENA Admin,4/12/2022 2:14pm
934,detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan,Chen et al.,Zoonoses Public Health,2016,7,1,0.142857,Hipposideros armiger terasensis,genus not specified,"cannot determine based on primer, no sequencing information, viral genus information not provided in data table or supplementary information, not present in phylogeny, cannot determine based on site or date",,,,pooled,cross-sectional,RNA,nested RT-PCR,multiple,RdRp,,faeces,Taiwan,N,"Miaoli, Dongshan",Woods (Miaoli) and irrigation culvert (Dongshan),"121°00'45″E (Miaoli), 120°25'27″E (Dongshan)","24°25'35″N (Miaoli), 23°19'04″N (Dongshan)",,2013,November,2014,October,,Year,3,Y,,,,VERENA Admin,4/26/2022 1:53pm
935,detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan,Chen et al.,Zoonoses Public Health,2016,50,11,0.220000,Rhinolophus monoceros,genus not specified,"cannot determine based on primer, no sequencing information, viral genus information not provided in data table or supplementary information, not present in phylogeny, cannot determine based on site or date",,,,pooled,cross-sectional,RNA,nested RT-PCR,multiple,RdRp,,faeces,Taiwan,N,"Miaoli, Dili, Dongshan","Woods (Miaoli), irrigation culvert (Dili), irrigation culvert (Dongshan) ","121°00'45″E (Miaoli), 120°250 27″E (Dongshan), 120°54'51″E (Dili)","24°25'35″N (Miaoli), 23°19'04″N (Dongshan), 23°48'24″N (Dili)",,2013,November,2014,October,,Year,3,Y,,,,VERENA Admin,4/26/2022 2:01pm
2996,detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan,Chen et al.,Zoonoses Public Health,2016,50,1,0.020000,Rhinolophus monoceros,betacoronavirus ,,Sarbecovirus,,,pooled,cross-sectional,RNA,nested RT-PCR,multiple,RdRp,,faeces,Taiwan,N,"Miaoli, Dili, Dongshan","Woods (Miaoli), irrigation culvert (Dili), irrigation culvert (Dongshan) ","121°00'45″E (Miaoli), 120°250 27″E (Dongshan), 120°54'51″E (Dili)","24°25'35″N (Miaoli), 23°19'04″N (Dongshan), 23°48'24″N (Dili)",,2013,November,2014,October,,Year,3,Y,,,,VERENA Admin,4/26/2022 1:57pm
2998,detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan,Chen et al.,Zoonoses Public Health,2016,50,3,0.060000,Rhinolophus monoceros,alphacoronavirus,,,,Scotophilus bat CoV 512-related lineage,pooled,cross-sectional,RNA,nested RT-PCR,multiple,RdRp,,faeces,Taiwan,N,"Miaoli, Dili, Dongshan","Woods (Miaoli), irrigation culvert (Dili), irrigation culvert (Dongshan) ","121°00'45″E (Miaoli), 120°250 27″E (Dongshan), 120°54'51″E (Dili)","24°25'35″N (Miaoli), 23°19'04″N (Dongshan), 23°48'24″N (Dili)",,2013,November,2014,October,,Year,3,Y,,,,VERENA Admin,4/26/2022 2:02pm
936,detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan,Chen et al.,Zoonoses Public Health,2016,54,4,0.074074,Miniopterus fuliginosus,genus not specified,"cannot determine based on primer, no sequencing information, viral genus information not provided in data table or supplementary information, not present in phylogeny, cannot determine based on site or date",,,,pooled,cross-sectional,RNA,nested RT-PCR,multiple,RdRp,,faeces,Taiwan,N,"Guihou, Miaoli, Dili, Dongshan","Woods (Guihou), Woods (Miaoli), irrigation culvert (Dili), irrigation culvert (Dongshan) ","121°00'45″E (Miaoli), 120°25'27″E (Dongshan), 120°54'51″E (Dili), 121°40'41″E (Guihui)","24°25'35″N (Miaoli), 23°19'04″N (Dongshan), 23°48'24″N (Dili), 25°11'24″N (Guihui)",,2013,August,2014,October,,Year,6,Y,,,,VERENA Admin,4/26/2022 1:59pm
