"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","euthanasia","method_specific_simplified","species_for_reader"
"445",516,"coronavirus and paramyxovirus in bats from northwest italy","Rizzo et al.","Bmc Vet Res",2017,17,0,0,"Barbastella barbastellus","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","end point PCR","single","RdRp",NA,"faeces or urine swab","Italy","N","Piedmont + Liguria","pool of 43 sites in Northern Italy","NA","NA","","2013","",2016,"","mid-June to October","Summer,Fall",NA,"","","","","VERENA Admin","4/12/2022 2:09pm","pooled swabs/samples","1","1","0","0",NA,NA,"No","PCR","Barbastella barbastellus"
"446",517,"coronavirus and paramyxovirus in bats from northwest italy","Rizzo et al.","Bmc Vet Res",2017,1,0,0,"Nyctalus leisleri","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","end point PCR","single","RdRp",NA,"faeces or urine swab","Italy","N","Piedmont + Liguria","pool of 43 sites in Northern Italy","NA","NA","","2013","",2016,"","mid-June to October","Summer,Fall",NA,"","","","","VERENA Admin","4/12/2022 2:09pm","pooled swabs/samples","1","1","0","0",NA,NA,"No","PCR","Nyctalus leisleri"
"447",518,"coronavirus and paramyxovirus in bats from northwest italy","Rizzo et al.","Bmc Vet Res",2017,38,9,0.236842,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","end point PCR","single","RdRp",NA,"faeces or urine swab","Italy","N","Piedmont + Liguria","pool of 43 sites in Northern Italy","NA","NA","","2013","",2016,"","mid-June to October","Summer,Fall",NA,"","","","","VERENA Admin","4/12/2022 2:09pm","pooled swabs/samples","1","1","0","0",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"448",531,"coronavirus and paramyxovirus in bats from northwest italy","Rizzo et al.","Bmc Vet Res",2017,38,1,0.026316,"Rhinolophus ferrumequinum","alphacoronavirus","","","Rfer4009_IT_16","single","cross-sectional","RNA","end point PCR","single","RdRp",NA,"faeces","Italy","N","Cuneo","Villar San Costanzo","NA","NA","2016","","",NA,"","July","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:09pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"449",532,"coronavirus and paramyxovirus in bats from northwest italy","Rizzo et al.","Bmc Vet Res",2017,38,1,0.026316,"Rhinolophus ferrumequinum","alphacoronavirus","","","Rfer4011_IT_16","single","cross-sectional","RNA","end point PCR","single","RdRp",NA,"faeces","Italy","N","?","?","NA","NA","2016","","",NA,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"450",533,"coronavirus and paramyxovirus in bats from northwest italy","Rizzo et al.","Bmc Vet Res",2017,38,1,0.026316,"Rhinolophus ferrumequinum","alphacoronavirus","","","Rfer4015_IT_16","single","cross-sectional","RNA","end point PCR","single","RdRp",NA,"faeces","Italy","N","?","?","NA","NA","2016","","",NA,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"451",534,"coronavirus and paramyxovirus in bats from northwest italy","Rizzo et al.","Bmc Vet Res",2017,38,1,0.026316,"Rhinolophus ferrumequinum","betacoronavirus ","","","Rfer4019_IT_16","single","cross-sectional","RNA","end point PCR","single","RdRp",NA,"faeces","Italy","N","?","?","NA","NA","2016","","",NA,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"452",535,"coronavirus and paramyxovirus in bats from northwest italy","Rizzo et al.","Bmc Vet Res",2017,38,1,0.026316,"Rhinolophus ferrumequinum","alphacoronavirus","","","Rfer4024_IT_16","single","cross-sectional","RNA","end point PCR","single","RdRp",NA,"faeces","Italy","N","?","?","NA","NA","2016","","",NA,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"453",536,"coronavirus and paramyxovirus in bats from northwest italy","Rizzo et al.","Bmc Vet Res",2017,38,1,0.026316,"Rhinolophus ferrumequinum","alphacoronavirus","","","Rfer4025_IT_16","single","cross-sectional","RNA","end point PCR","single","RdRp",NA,"faeces","Italy","N","?","?","NA","NA","2016","","",NA,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"454",537,"coronavirus and paramyxovirus in bats from northwest italy","Rizzo et al.","Bmc Vet Res",2017,38,1,0.026316,"Rhinolophus ferrumequinum","betacoronavirus ","","","Rfer4027_IT_16","single","cross-sectional","RNA","end point PCR","single","RdRp",NA,"faeces","Italy","N","?","?","NA","NA","2016","","",NA,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"455",538,"coronavirus and paramyxovirus in bats from northwest italy","Rizzo et al.","Bmc Vet Res",2017,38,1,0.026316,"Rhinolophus ferrumequinum","betacoronavirus ","","","Rfer4074_IT_16","single","cross-sectional","RNA","end point PCR","single","RdRp",NA,"faeces","Italy","N","Alessandria","Vignale Monferrato","NA","NA","2016","","",NA,"","July","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"456",539,"coronavirus and paramyxovirus in bats from northwest italy","Rizzo et al.","Bmc Vet Res",2017,38,1,0.026316,"Rhinolophus ferrumequinum","betacoronavirus ","","","Rfer4075_IT_16","single","cross-sectional","RNA","end point PCR","single","RdRp",NA,"faeces","Italy","N","?","?","NA","NA","2016","","",NA,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"457",519,"coronavirus and paramyxovirus in bats from northwest italy","Rizzo et al.","Bmc Vet Res",2017,1,0,0,"Rhinolophus hipposideros","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","end point PCR","single","RdRp",NA,"faeces or urine swab","Italy","N","Piedmont + Liguria","pool of 43 sites in Northern Italy","NA","NA","","2013","",2016,"","mid-June to October","Summer,Fall",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","pooled swabs/samples","1","1","0","0",NA,NA,"No","PCR","Rhinolophus hipposideros"
"458",540,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,4,0,0,"Epomophorus gambianus","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Limpopo Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Epomophorus gambianus"
"459",541,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,2,0,0,"Epomophorus wahlbergi","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Limpopo Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Epomophorus wahlbergi"
"460",542,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,29,11,0.37931,"Rousettus aegyptiacus","betacoronavirus ","Sarbecovirus","","","pooled","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Limpopo Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Rousettus aegyptiacus"
"461",543,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,35,0,0,"Chaerephon pumila","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Limpopo Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Chaerephon pumilus"
"462",544,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,5,0,0,"Hipposideros caffer","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Limpopo Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Hipposideros caffer"
"463",545,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,1,0,0,"Miniopterus schreibersi","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Limpopo Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Miniopterus schreibersii"
"464",546,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,19,3,0.157895,"Mops condylurus","betacoronavirus ","Sarbecovirus","","","pooled","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Limpopo Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Mops condylurus"
"465",547,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,15,0,0,"Mops midas","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Limpopo Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Mops midas"
"466",548,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,1,0,0,"Myotis bocagei","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Limpopo Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Myotis bocagii"
"467",549,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,6,0,0,"Nycteris thebaica","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Limpopo Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Nycteris thebaica"
"468",550,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,1,0,0,"Pipistrellus capensis","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Limpopo Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Neoromicia capensis"
"469",551,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,1,0,0,"Rhinolophus darlingi","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Limpopo Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Rhinolophus darlingi"
"470",552,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,2,0,0,"Rhinolophus landeri","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Limpopo Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Rhinolophus landeri"
"471",553,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,1,0,0,"Scotophilus borbonicus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Limpopo Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Scotophilus borbonicus"
"472",554,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,5,0,0,"Scotophilus dinganii","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Limpopo Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Scotophilus dinganii"
"473",555,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,1,0,0,"Taphozous mauritianus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Limpopo Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Taphozous mauritianus"
"474",556,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,6,0,0,"Epomophorus gambianus","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Mpumalanga Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Epomophorus gambianus"
"475",557,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,18,0,0,"Chaerephon pumila","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Mpumalanga Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Chaerephon pumilus"
"476",558,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,96,11,0.114583,"Mops condylurus","betacoronavirus ","Sarbecovirus","","","pooled","cross-sectional","antibody","ELISA","","",NA,"serum","South Africa","S","Mpumalanga Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Mops condylurus"
"477",559,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,16,1,0.0625,"Lyssonycteris angolensis","betacoronavirus ","Sarbecovirus","","","pooled","cross-sectional","antibody","ELISA","","",NA,"serum","Democratic Republic of the Congo","S","Oriental Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Myonycteris angolensis"
"478",560,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,142,17,0.119718,"Rousettus aegyptiacus","betacoronavirus ","Sarbecovirus","","","pooled","cross-sectional","antibody","ELISA","","",NA,"serum","Democratic Republic of the Congo","S","Oriental Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Rousettus aegyptiacus"
"479",561,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,9,0,0,"Hipposideros caffer","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","antibody","ELISA","","",NA,"serum","Democratic Republic of the Congo","S","Oriental Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Hipposideros caffer"
"480",562,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,16,0,0,"Hipposideros commersoni","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","antibody","ELISA","","",NA,"serum","Democratic Republic of the Congo","S","Oriental Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Hipposideros commersoni"
"481",563,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,34,1,0.029412,"Miniopterus inflatus","betacoronavirus ","Sarbecovirus","","","pooled","cross-sectional","antibody","ELISA","","",NA,"serum","Democratic Republic of the Congo","S","Oriental Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Miniopterus inflatus"
"482",564,"coronavirus antibodies in african bat species","Müller et al.","Emerg Infect Dis",2007,1,0,0,"Nycteris argae","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","antibody","ELISA","","",NA,"serum","Democratic Republic of the Congo","S","Oriental Province","","NA","NA","","1986","",1999,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:10pm","blood or serum","1","1","1","1",NA,NA,"Yes, for this study","ELISA","Nycteris arge"
