"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","euthanasia","method_specific_simplified","spec","species_for_reader","species","studies","observation","study","yi","vi","backtrans","phylo","species_char","family"
"799",900,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,1,0,0,"Pipistrellus pygmaeus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","rtRT-PCR","single","ORF1b",NA,"roost feces","Denmark","N","","Sorø - from nest boxes","NA","NA","2015","","",NA,"","Summer","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"No","PCR",1,"Pipistrellus pygmaeus","Pipistrellus pygmaeus","detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","637","detection and characterization of distinct alphacoronaviruses in five different bat species in denmark",0.392699081698724,0.166666666666667,0,"Pipistrellus pygmaeus","Pipistrellus pygmaeus","VESPERTILIONIDAE"
"800",1842,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,8,4,0.5,"Pipistrellus pygmaeus","alphacoronavirus","","","","pooled","cross-sectional","RNA","rtRT-PCR","single","ORF1b",NA,"roost feces,faeces","Denmark","N","","Borup - 5 individual samples, 3 from floor","NA","NA","2015","","September",NA,"","","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Pipistrellus pygmaeus","Pipistrellus pygmaeus","detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","638","detection and characterization of distinct alphacoronaviruses in five different bat species in denmark",0.785398163397448,0.0294117647058824,0.5,"Pipistrellus pygmaeus","Pipistrellus pygmaeus","VESPERTILIONIDAE"
"801",902,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,1,0,0,"Pipistrellus pygmaeus","alphacoronavirus or betacoronavirus","","","","pooled","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"roost feces","Denmark","N","","Helsinge - sample from abandoned colony","NA","NA","2015","","September",NA,"October","","Summer,Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","1","1","0","0",NA,NA,"No","PCR",1,"Pipistrellus pygmaeus","Pipistrellus pygmaeus","detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","639","detection and characterization of distinct alphacoronaviruses in five different bat species in denmark",0.392699081698724,0.166666666666667,0,"Pipistrellus pygmaeus","Pipistrellus pygmaeus","VESPERTILIONIDAE"
"802",903,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,3,0,0,"Pipistrellus pygmaeus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","rtRT-PCR","single","ORF1b",NA,"roost feces","Denmark","N","","Tureby - from colony","NA","NA","2016","","August",NA,"","","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"No","PCR",1,"Pipistrellus pygmaeus","Pipistrellus pygmaeus","detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","640","detection and characterization of distinct alphacoronaviruses in five different bat species in denmark",0.261799387799149,0.0714285714285714,0,"Pipistrellus pygmaeus","Pipistrellus pygmaeus","VESPERTILIONIDAE"
"803",904,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,1,0,0,"Plecotus auritus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Bornholm","NA","NA","2013","","August",NA,"","","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"No","PCR",1,"Plecotus auritus","Plecotus auritus","detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","641","detection and characterization of distinct alphacoronaviruses in five different bat species in denmark",0.392699081698724,0.166666666666667,0,"Plecotus auritus","Plecotus auritus","VESPERTILIONIDAE"
"804",905,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,1,0,0,"Plecotus auritus","alphacoronavirus or betacoronavirus","","","","pooled","longitudinal","RNA","rtRT-PCR","single","ORF1b",NA,"roost feces","Denmark","N","","Bornholm - from floor ","NA","NA","2015","","September",NA,"October","","Summer,Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","1","1","0","0",NA,NA,"No","PCR",1,"Plecotus auritus","Plecotus auritus","detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","642","detection and characterization of distinct alphacoronaviruses in five different bat species in denmark",0.392699081698724,0.166666666666667,0,"Plecotus auritus","Plecotus auritus","VESPERTILIONIDAE"
"805",906,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,1,1,1,"Eptesicus serotinus","alphacoronavirus","","","","single","cross-sectional","RNA","rtRT-PCR","single","ORF1b",NA,"faeces","Denmark","N","","Tim - 1 individual","NA","NA","2014","","June",NA,"","","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"No","PCR",1,"Eptesicus serotinus","Eptesicus serotinus","detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","643","detection and characterization of distinct alphacoronaviruses in five different bat species in denmark",1.17809724509617,0.166666666666667,1,"Eptesicus serotinus","Eptesicus serotinus","VESPERTILIONIDAE"
"806",1843,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,2,2,1,"Eptesicus serotinus","alphacoronavirus","","","","single","cross-sectional","RNA","rtRT-PCR","single","ORF1b",NA,"roost feces","Denmark","N","","Tim - 2 from floor","NA","NA","2014","","June",NA,"","","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"No","PCR",1,"Eptesicus serotinus","Eptesicus serotinus","detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","644","detection and characterization of distinct alphacoronaviruses in five different bat species in denmark",1.2630564724597,0.1,1,"Eptesicus serotinus","Eptesicus serotinus","VESPERTILIONIDAE"
"807",907,"detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","Lazov et al.","Viruses",2018,1,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","rtRT-PCR","single","ORF1b",NA,"roost feces","Denmark","N","","Sakskøbing - from floor","NA","NA","2017","","June",NA,"","","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"No","PCR",1,"Eptesicus serotinus","Eptesicus serotinus","detection and characterization of distinct alphacoronaviruses in five different bat species in denmark","645","detection and characterization of distinct alphacoronaviruses in five different bat species in denmark",0.392699081698724,0.166666666666667,0,"Eptesicus serotinus","Eptesicus serotinus","VESPERTILIONIDAE"
"808",908,"detection of polyoma and corona viruses in bats of canada","Misra et al.","J Gen Virol",2009,21,1,0.047619,"Myotis lucifugus","alphacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp ",NA,"pooled tissue (liver/lung/small intestine/brain/kidney/spleen)","Canada","N","Manitoba","St. George Cave","NA","NA","2007","","",NA,"","September","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","pooled tissue","0","1","0","0",NA,NA,"Yes, for this study; also rabies submissions + found carcasses were processed","PCR",1,"Myotis lucifugus","Myotis lucifugus","detection of polyoma and corona viruses in bats of canada","646","detection of polyoma and corona viruses in bats of canada",0.260563601122691,0.0116279069767442,0.0476190476190476,"Myotis lucifugus","Myotis lucifugus","VESPERTILIONIDAE"
"809",909,"detection of polyoma and corona viruses in bats of canada","Misra et al.","J Gen Virol",2009,5,1,0.2,"Myotis lucifugus","alphacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp ",NA,"pooled tissue (liver/lung/small intestine/brain/kidney/spleen)","Canada","N","Manitoba","Dale's Cave","NA","NA","2008","","",NA,"","May","Spring",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","pooled tissue","0","0","0","1",NA,NA,"Yes, for this study; also rabies submissions + found carcasses were processed","PCR",1,"Myotis lucifugus","Myotis lucifugus","detection of polyoma and corona viruses in bats of canada","647","detection of polyoma and corona viruses in bats of canada",0.518007021977176,0.0454545454545455,0.2,"Myotis lucifugus","Myotis lucifugus","VESPERTILIONIDAE"
"810",910,"detection of polyoma and corona viruses in bats of canada","Misra et al.","J Gen Virol",2009,5,1,0.2,"Myotis lucifugus","alphacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp ",NA,"pooled tissue (liver/lung/small intestine/brain/kidney/spleen)","Canada","N","Manitoba","Abyss Cave","NA","NA","2008","","",NA,"","May","Spring",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","pooled tissue","0","0","0","1",NA,NA,"Yes, for this study; also rabies submissions + found carcasses were processed","PCR",1,"Myotis lucifugus","Myotis lucifugus","detection of polyoma and corona viruses in bats of canada","648","detection of polyoma and corona viruses in bats of canada",0.518007021977176,0.0454545454545455,0.2,"Myotis lucifugus","Myotis lucifugus","VESPERTILIONIDAE"
"811",913,"detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats","Kim et al.","Transbound Emerg Dis",2016,4,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Korea","N","Jeongsun","PG Cave","NA","NA","2015","","",NA,"","October","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats","649","detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats",0.231823804500403,0.0555555555555556,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
"812",914,"detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats","Kim et al.","Transbound Emerg Dis",2016,6,1,0.166667,"Rhinolophus ferrumequinum","betacoronavirus","Sarbecovirus","bat","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Korea","N","Inje","BM abandoned mine","NA","NA","2015","","",NA,"","October","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats","650","detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats",0.475769664007905,0.0384615384615385,0.166666666666667,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
"813",917,"detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats","Kim et al.","Transbound Emerg Dis",2016,4,2,0.5,"Miniopterus schreibersii","alphacoronavirus","","bat","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Korea","N","Munkyung","BGS Cave","NA","NA","2015","","",NA,"","December","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","0","0","1","0",NA,NA,"No","PCR",1,"Miniopterus schreibersii","Miniopterus schreibersii","detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats","651","detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats",0.785398163397448,0.0555555555555556,0.5,"Miniopterus schreibersii","Miniopterus schreibersii","VESPERTILIONIDAE"
"814",918,"detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats","Kim et al.","Transbound Emerg Dis",2016,4,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Korea","N","Yeongwol","YJ Cave","NA","NA","2015","","",NA,"","December","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","0","0","1","0",NA,NA,"No","PCR",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats","652","detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats",0.231823804500403,0.0555555555555556,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
"815",919,"detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats","Kim et al.","Transbound Emerg Dis",2016,4,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Korea","N","Miwon","CS Cave","NA","NA","2015","","",NA,"","December","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","0","0","1","0",NA,NA,"No","PCR",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats","653","detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats",0.231823804500403,0.0555555555555556,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
